"Q1: HTTP is a stateful protocol that remembers information between requests.<br>**Type:** True / False<br>- [ ] A) True<br>- [ ] B) False";"**Correct Answer(s):** B"
"Q2: Which layer of the OSI model does HTTP operate at?<br>**Type:** Single answer<br>- [ ] A) Transport layer (Layer 4)<br>- [ ] B) Network layer (Layer 3)<br>- [ ] C) Application layer (Layer 7)<br>- [ ] D) Session layer (Layer 5)";"**Correct Answer(s):** C"
"Q3: Which of the following are key improvements of HTTP/2 over HTTP/1.1? (Select all)<br>**Type:** Multiple choice<br>- [ ] A) Binary framing<br>- [ ] B) Request multiplexing<br>- [ ] C) Header compression (HPACK)<br>- [ ] D) Uses UDP instead of TCP<br>- [ ] E) Server push";"**Correct Answer(s):** A, B, C, E"
"Q4: HTTP/3 uses QUIC, which operates on top of:<br>**Type:** Single answer<br>- [ ] A) TCP<br>- [ ] B) UDP<br>- [ ] C) TLS<br>- [ ] D) WebSocket";"**Correct Answer(s):** B"
"Q5: An idempotent HTTP method produces the same result when called multiple times with the same parameters.<br>**Type:** True / False<br>- [ ] A) True<br>- [ ] B) False";"**Correct Answer(s):** A"
"Q6: Which of the following HTTP methods are idempotent? (Select all)<br>**Type:** Multiple choice<br>- [ ] A) GET<br>- [ ] B) POST<br>- [ ] C) PUT<br>- [ ] D) DELETE<br>- [ ] E) PATCH<br>- [ ] F) HEAD";"**Correct Answer(s):** A, C, D, F"
"Q7: Which HTTP methods are considered "safe"? (Select all)<br>**Type:** Multiple choice<br>- [ ] A) GET<br>- [ ] B) HEAD<br>- [ ] C) POST<br>- [ ] D) OPTIONS<br>- [ ] E) DELETE";"**Correct Answer(s):** A, B, D"
"Q8: The `Host` header is mandatory in HTTP/1.1 requests.<br>**Type:** True / False<br>- [ ] A) True<br>- [ ] B) False";"**Correct Answer(s):** A"
"Q9: HTTP/1.1 allows persistent connections by default (`Connection: keep-alive`).<br>**Type:** True / False<br>- [ ] A) True<br>- [ ] B) False";"**Correct Answer(s):** A"
"Q10: An HTTP request consists of three parts. Which are they?<br>**Type:** Single answer<br>- [ ] A) Method, URL, Body<br>- [ ] B) Request line, Headers, Body<br>- [ ] C) Scheme, Host, Path<br>- [ ] D) Status line, Headers, Payload";"**Correct Answer(s):** B"
"Q11: The `Transfer-Encoding: chunked` header means:<br>**Type:** Single answer<br>- [ ] A) The data is compressed<br>- [ ] B) The body is sent in chunks, allowing streaming without knowing the full size upfront<br>- [ ] C) The body is base64-encoded<br>- [ ] D) The connection will be closed after this response";"**Correct Answer(s):** B"
"Q12: The `RFC 9110` standard supersedes which earlier RFC for HTTP semantics?<br>**Type:** Single answer<br>- [ ] A) RFC 2616<br>- [ ] B) RFC 7230<br>- [ ] C) RFC 7231<br>- [ ] D) Both B and C";"**Correct Answer(s):** D"
"Q13: A `200 OK` response indicates:<br>**Type:** Single answer<br>- [ ] A) The resource was created<br>- [ ] B) The request succeeded and the response body contains the result<br>- [ ] C) The request was redirected<br>- [ ] D) No content to return";"**Correct Answer(s):** B"
"Q14: What does `201 Created` indicate and what header should accompany it?<br>**Type:** Single answer<br>- [ ] A) Resource found; `Content-Type` header<br>- [ ] B) Resource created; `Location` header pointing to the new resource<br>- [ ] C) Resource updated; `ETag` header<br>- [ ] D) Resource deleted; no additional header";"**Correct Answer(s):** B"
"Q15: What status code means "the server understood the request, successfully processed it, but has no content to return"?<br>**Type:** Single answer<br>- [ ] A) 200<br>- [ ] B) 202<br>- [ ] C) 204<br>- [ ] D) 206";"**Correct Answer(s):** C"
"Q16: What is the difference between `301 Moved Permanently` and `302 Found`?<br>**Type:** Single answer<br>- [ ] A) `301` is temporary; `302` is permanent<br>- [ ] B) `301` is permanent; `302` is temporary<br>- [ ] C) Both are permanent<br>- [ ] D) Both are temporary";"**Correct Answer(s):** B"
"Q17: A server returns `304 Not Modified`. What does this mean?<br>**Type:** Single answer<br>- [ ] A) The resource could not be found<br>- [ ] B) The resource hasn't changed since the last request — use the cached version<br>- [ ] C) The request was malformed<br>- [ ] D) The server is overloaded";"**Correct Answer(s):** B"
"Q18: Match the status code to its meaning. `400` means:<br>**Type:** Single answer<br>- [ ] A) Unauthorized<br>- [ ] B) Forbidden<br>- [ ] C) Bad Request — malformed syntax<br>- [ ] D) Not Found";"**Correct Answer(s):** C"
"Q19: What is the precise difference between `401 Unauthorized` and `403 Forbidden`?<br>**Type:** Single answer<br>- [ ] A) `401` = not logged in; `403` = logged in but lacks permission<br>- [ ] B) `401` = wrong password; `403` = no account<br>- [ ] C) They are the same<br>- [ ] D) `401` = permission denied; `403` = not logged in";"**Correct Answer(s):** A"
"Q20: `404 Not Found` means:<br>**Type:** Single answer<br>- [ ] A) The server is down<br>- [ ] B) The requested resource does not exist on the server<br>- [ ] C) The user is not authorized<br>- [ ] D) The request timed out";"**Correct Answer(s):** B"
"Q21: What does `405 Method Not Allowed` mean?<br>**Type:** Single answer<br>- [ ] A) The HTTP method is not recognized<br>- [ ] B) The HTTP method is recognized but not supported for this resource (e.g., POST on a read-only endpoint)<br>- [ ] C) The request body is too large<br>- [ ] D) The Accept header doesn't match";"**Correct Answer(s):** B"
"Q22: `422 Unprocessable Entity` means:<br>**Type:** Single answer<br>- [ ] A) The request syntax is malformed<br>- [ ] B) The request is well-formed but contains semantic errors (e.g., validation failures)<br>- [ ] C) The server is overloaded<br>- [ ] D) The content type is unsupported";"**Correct Answer(s):** B"
"Q23: `429 Too Many Requests` is used for:<br>**Type:** Single answer<br>- [ ] A) Server overload<br>- [ ] B) Rate limiting — the client has sent too many requests in a given time period<br>- [ ] C) The payload is too large<br>- [ ] D) The server is in maintenance";"**Correct Answer(s):** B"
"Q24: `500 Internal Server Error` means:<br>**Type:** Single answer<br>- [ ] A) The client made a mistake<br>- [ ] B) The server encountered an unexpected error<br>- [ ] C) The URL doesn't exist<br>- [ ] D) The service is temporarily unavailable";"**Correct Answer(s):** B"
"Q25: What is `503 Service Unavailable` used for?<br>**Type:** Single answer<br>- [ ] A) The URL is incorrect<br>- [ ] B) The server is temporarily down for maintenance or overloaded<br>- [ ] C) The authentication failed<br>- [ ] D) The request body is too large";"**Correct Answer(s):** B"
"Q26: Which status codes indicate a redirect? (Select all)<br>**Type:** Multiple choice<br>- [ ] A) 200<br>- [ ] B) 301<br>- [ ] C) 302<br>- [ ] D) 304<br>- [ ] E) 307<br>- [ ] F) 308";"**Correct Answer(s):** B, C, E, F"
"Q27: `307 Temporary Redirect` vs `302 Found`: what is the key difference?<br>**Type:** Single answer<br>- [ ] A) `307` preserves the HTTP method; `302` may change POST to GET<br>- [ ] B) They are identical<br>- [ ] C) `302` preserves the method; `307` does not<br>- [ ] D) `307` is permanent; `302` is temporary";"**Correct Answer(s):** A"
"Q28: In Symfony, what constant would you use for a `404` status code?<br>**Type:** Single answer<br>- [ ] A) `Response::STATUS_NOT_FOUND`<br>- [ ] B) `Response::HTTP_NOT_FOUND`<br>- [ ] C) `HttpException::NOT_FOUND`<br>- [ ] D) `StatusCode::NOT_FOUND`";"**Correct Answer(s):** B"
"Q29: The `1xx` family of status codes indicates:<br>**Type:** Single answer<br>- [ ] A) Success<br>- [ ] B) Redirect<br>- [ ] C) Informational — the request is being processed<br>- [ ] D) Client error";"**Correct Answer(s):** C"
