"Q1: The `.env` file in Symfony defines:<br>**Type:** Single answer<br>- [ ] A) PHP classes<br>- [ ] B) Environment variables used for application configuration<br>- [ ] C) HTML templates<br>- [ ] D) Database schemas";"**Correct Answer(s):** B"
"Q2: The loading priority of `.env` files from lowest to highest is:<br>**Type:** Single answer<br>- [ ] A) `.env` → `.env.local` → `.env.${APP_ENV}` → `.env.${APP_ENV}.local`<br>- [ ] B) `.env.local` → `.env` → `.env.${APP_ENV}`<br>- [ ] C) `.env.${APP_ENV}` → `.env` → `.env.local`<br>- [ ] D) Only `.env` is loaded";"**Correct Answer(s):** A"
"Q3: `.env.local` is:<br>**Type:** Single answer<br>- [ ] A) Committed to version control<br>- [ ] B) Ignored by `.gitignore` — developer-specific overrides<br>- [ ] C) Only used in production<br>- [ ] D) A backup file";"**Correct Answer(s):** B"
"Q4: `.env.test` is loaded when:<br>**Type:** Single answer<br>- [ ] A) `APP_ENV=prod`<br>- [ ] B) `APP_ENV=test` (during PHPUnit tests)<br>- [ ] C) Always<br>- [ ] D) Only in Docker";"**Correct Answer(s):** B"
"Q5: `composer dump-env prod` does what?<br>**Type:** Single answer<br>- [ ] A) Deletes all `.env` files<br>- [ ] B) Compiles env vars into a cached `.env.local.php` for production (avoids parsing `.env` files at runtime)<br>- [ ] C) Exports to Docker<br>- [ ] D) Encrypts env vars";"**Correct Answer(s):** B"
"Q6: The `APP_SECRET` env var is used for:<br>**Type:** Single answer<br>- [ ] A) Database passwords<br>- [ ] B) CSRF token generation, remember-me cookies, and other cryptographic operations<br>- [ ] C) API keys<br>- [ ] D) Logging";"**Correct Answer(s):** B"
"Q7: The ExpressionLanguage component allows:<br>**Type:** Single answer<br>- [ ] A) Running JavaScript<br>- [ ] B) Compiling and evaluating string expressions with variables (used in routing `condition`, security, DI)<br>- [ ] C) Parsing Twig templates<br>- [ ] D) SQL queries";"**Correct Answer(s):** B"
"Q8: ExpressionLanguage is used in which Symfony features? (Select all)<br>**Type:** Multiple choice<br>- [ ] A) Route conditions<br>- [ ] B) Security access control expressions<br>- [ ] C) Service container configuration (`@=expression`)<br>- [ ] D) Validator constraints (`#[Assert\Expression]`)";"**Correct Answer(s):** A, B, C, D"
"Q9: Symfony's ErrorHandler component replaces PHP's default error handling with:<br>**Type:** Single answer<br>- [ ] A) JSON error pages<br>- [ ] B) Structured exception handling — converts PHP errors/warnings to exceptions<br>- [ ] C) Silent error suppression<br>- [ ] D) Log-only error handling";"**Correct Answer(s):** B"
"Q10: In development, Symfony shows:<br>**Type:** Single answer<br>- [ ] A) A blank page<br>- [ ] B) A detailed exception page with stack trace, request data, and logs<br>- [ ] C) A JSON error<br>- [ ] D) A 503 page";"**Correct Answer(s):** B"
"Q11: In production, error pages:<br>**Type:** Single answer<br>- [ ] A) Show stack traces<br>- [ ] B) Show customizable error templates (`error404.html.twig`, `error500.html.twig`) without sensitive info<br>- [ ] C) Are always JSON<br>- [ ] D) Are disabled";"**Correct Answer(s):** B"
"Q12: The Symfony Web Debug Toolbar (WDT) is available in:<br>**Type:** Single answer<br>- [ ] A) Production<br>- [ ] B) Development environment only (requires `WebProfilerBundle`)<br>- [ ] C) All environments<br>- [ ] D) Only during tests";"**Correct Answer(s):** B"
"Q13: `dump()` and `dd()` (dump and die) are provided by:<br>**Type:** Single answer<br>- [ ] A) PHP built-in<br>- [ ] B) The VarDumper component<br>- [ ] C) Twig<br>- [ ] D) PHPUnit";"**Correct Answer(s):** B"
"Q14: The recommended steps when deploying a Symfony app to production include: (Select all)<br>**Type:** Multiple choice<br>- [ ] A) `composer install --no-dev --optimize-autoloader`<br>- [ ] B) `php bin/console cache:clear --env=prod`<br>- [ ] C) `composer dump-env prod`<br>- [ ] D) `php bin/console cache:warmup --env=prod`";"**Correct Answer(s):** A, B, C, D"
